0,202.07823821816592,533.333202486436
1,11.08585487484932,13.795730557842848
2,25.69689076602459,28.122396359404323
3,13.300678758993746,17.185328518412955
4,16.917900066375733,25.469962540063065
5,10.785903043746949,12.451670396831204
6,15.302162546711042,28.061473992835886
7,15.488522183733876,19.529458448631665
8,10.458977661132813,11.94499573430319
9,10.970456686019897,13.899906243500483
10,10.706547255516051,13.238863479460434
11,10.383261594772339,12.159508838761559
12,11.227625872194768,13.643120907887853
13,29.19034465789795,108.13609477758568
14,11.131235305666923,12.74492651537355
15,26.39986328125,55.271559790524904
16,12.409746055603028,16.780554884291156
17,17.041683950424193,41.92319428101434
18,11.415842430591583,14.43235777806955
19,28.714542264938355,97.27351526409406
20,14.013044328689576,24.752346666039102
21,11.408210283517837,13.09980569555595
22,16.492011651992797,26.803504670058054
23,12.1220733833313,14.503022157867019
24,12.88481243133545,16.005719036348864
25,13.981065874099732,20.682019300426976
26,10.341932244300843,11.905526072047161
27,10.317664604187012,12.35532977100559
28,11.102632074356078,13.592269816175632
29,10.323241662979125,11.989099967312065
30,12.622736406326293,16.21554360855484
31,10.385886368751526,12.084243979190113
32,12.499605941772462,16.065507661384522
33,10.243068819046021,12.224258775459015
34,11.249393196105958,13.945787137788342
35,13.672759952545166,20.010254196725757
36,10.009575414657593,11.769070857105458
37,11.53424319267273,14.255602319234725
38,11.433689937591552,15.080131117931383
39,10.860910832881927,13.515826225680797
40,13.328819932937622,17.184222619414346
41,10.83770613193512,13.158093362868682
42,10.521691980361938,12.756588746967942
43,10.19696240901947,12.588418949574175
44,11.57762749671936,14.143666058944381
45,10.804915823936462,13.309347814128099
46,10.843899445533753,13.466985464341635
47,10.688216476440429,13.355555663782551
48,11.65734085559845,14.416720659255839
49,12.048312482833863,14.892111815579549
50,12.259875743053854,16.15360791319446
51,48.984549884796145,75.65504941202734
52,13.339719297364354,16.663988920007707
53,10.467580652236938,13.061255773198416
54,11.733944835662841,13.90128672000736
55,10.391739311218261,11.830697419006881
56,10.437889469861984,12.857451023931754
57,15.134993257522583,18.530520689026794
58,10.387992630004883,12.227241509739757
59,11.15041054725647,12.361830028996142
60,21.234406042099,29.196389319975502
61,13.033895921707153,16.24167456086353
62,10.329571447372437,12.17940826208713
63,9.60872205734253,10.985966312344551
64,10.377657670974731,11.959153139763124
65,10.295658178329468,12.217896764910922
66,10.640240612030029,12.277837244139713
67,10.084912390708924,11.669896785326284
68,16.582319068908692,21.10187072883579
69,10.911767072677613,12.56957844076812
70,10.403790817260742,12.153470909695708
71,11.702722854614258,13.746881072289353
72,11.708072490692139,14.208374336468442
73,13.028045444488525,15.394084800380588
74,10.079341487884522,11.522597681250762
75,10.370383052825927,11.891796095141
76,10.195849704742432,11.71547519314386
77,10.00145875930786,11.452141379171023
78,10.22748540878296,11.732321938378332
